price,model_year,model,condition,cylinders,fuel,odometer,transmission,paint_color,is_4wd,date_posted,days_listed
500,1997,SUV,salvage,6.0,gas,219595.0,automatic,grey,False,2024-06-20,88
800,2007,sedan,fair,4.0,gas,235471.0,automatic,grey,False,2023-01-26,34
500,2004,SUV,salvage,8.0,gas,199087.0,automatic,red,True,2023-11-30,5
7400,2018,wagon,good,6.0,gas,56676.0,automatic,silver,False,2023-05-27,38
1800,2007,pickup,good,4.0,diesel,216112.0,automatic,white,True,2024-11-02,152
3900,2012,coupe,good,6.0,gas,129389.0,automatic,white,True,2023-08-15,67
4300,2012,truck,good,8.0,gas,231275.0,automatic,silver,False,2023-10-15,139
1500,2006,SUV,good,4.0,hybrid,196692.0,automatic,white,False,2024-12-08,35
5500,2015,SUV,good,6.0,gas,150908.0,automatic,silver,False,2024-12-05,69
100542,2022,truck,excellent,4.0,gas,35069.0,manual,grey,False,2023-03-29,86
27900,2024,coupe,new,4.0,gas,202.0,automatic,black,True,2022-07-03,34
700,2005,truck,fair,6.0,diesel,782371.0,manual,blue,True,2022-09-19,6
3500,2013,SUV,fair,4.0,gas,169920.0,automatic,orange,True,2022-02-09,48
6400,2016,wagon,excellent,4.0,gas,103345.0,automatic,black,False,2023-10-01,144
700,2004,sedan,fair,4.0,gas,214310.0,automatic,green,False,2023-08-13,36
21700,2021,pickup,excellent,6.0,diesel,41145.0,automatic,silver,True,2024-07-29,31
1900,2008,pickup,fair,6.0,hybrid,,automatic,silver,True,2024-11-12,67
16000,2019,truck,excellent,6.0,hybrid,96907.0,automatic,grey,True,2022-05-04,24
27900,2023,van,new,4.0,gas,329.0,manual,green,False,2023-01-31,36
6400,2014,SUV,good,8.0,gas,160576.0,automatic,brown,False,2023-05-03,8
31900,2022,truck,excellent,6.0,gas,25763.0,manual,black,True,2022-03-25,160
2959,2019,truck,fair,8.0,gas,50308.0,automatic,black,True,2023-07-24,75
500,2006,mini-van,salvage,6.0,gas,177235.0,automatic,black,False,2023-06-06,73
2900,2010,SUV,fair,8.0,electric,195858.0,automatic,white,False,2023-01-20,88
10500,2018,SUV,good,6.0,gas,103306.0,automatic,white,True,2023-09-16,45
19100,2019,truck,good,4.0,hybrid,40459.0,automatic,grey,False,2024-07-14,18
19600,2022,offroad,excellent,8.0,gas,21450.0,manual,black,False,2022-10-27,56
1200,2007,SUV,fair,6.0,gas,305748.0,automatic,black,True,2024-09-11,35
10300,2018,SUV,good,4.0,gas,49441.0,automatic,grey,False,2022-06-10,88
2500,2014,coupe,fair,6.0,gas,200536.0,automatic,grey,False,2022-03-13,1
1300,2007,pickup,fair,6.0,gas,203716.0,automatic,silver,False,2024-11-10,10
3700,2013,truck,fair,8.0,gas,160679.0,automatic,blue,False,2023-10-19,3
600,2007,pickup,salvage,6.0,gas,165421.0,automatic,red,False,2022-12-31,17
4200,2013,pickup,fair,6.0,gas,104723.0,automatic,black,False,2023-06-16,45
500,2006,van,salvage,6.0,gas,320848.0,automatic,white,False,2022-09-11,44
1300,2014,sedan,salvage,6.0,gas,97748.0,automatic,blue,False,2023-11-03,124
2100,2014,convertible,fair,4.0,gas,513553.0,automatic,silver,False,2022-07-09,36
26400,2023,coupe,new,6.0,gas,280.0,manual,red,False,2024-01-31,11
15400,2018,truck,excellent,6.0,diesel,81588.0,automatic,yellow,False,2023-07-31,20
500,2004,coupe,salvage,6.0,gas,279329.0,automatic,white,False,2023-04-28,19
9600,2016,truck,good,4.0,diesel,111377.0,automatic,custom,False,2022-12-26,40
8000,2020,sedan,good,4.0,gas,65693.0,automatic,white,False,2022-10-06,54
9200,2018,SUV,fair,6.0,gas,87273.0,automatic,white,True,2023-06-12,10
1800,2010,mini-van,fair,4.0,gas,185214.0,automatic,blue,False,2023-01-06,74
1800,2006,truck,fair,8.0,gas,141652.0,automatic,white,False,2024-10-14,6
8900,2019,sedan,good,6.0,gas,63995.0,automatic,white,False,2023-11-24,134
1200,2005,truck,fair,4.0,hybrid,174380.0,manual,black,False,2023-05-11,58
500,2007,sedan,salvage,4.0,gas,251540.0,automatic,grey,False,2023-03-31,42
1700,2009,coupe,good,4.0,gas,185973.0,automatic,white,False,2024-05-22,110
11900,2019,coupe,excellent,6.0,gas,46876.0,automatic,grey,False,2022-08-02,2
3100,2016,sedan,fair,4.0,gas,110619.0,automatic,blue,False,2023-08-20,5
11000,2020,SUV,fair,6.0,gas,64801.0,automatic,silver,True,2022-08-13,77
4300,2012,pickup,good,4.0,gas,213636.0,automatic,red,True,2023-07-28,88
2300,2009,truck,fair,6.0,gas,207217.0,automatic,grey,False,2024-10-08,120
1400,2010,coupe,fair,4.0,gas,260883.0,automatic,black,False,2023-01-08,74
800,2005,offroad,good,5.0,gas,565145.0,automatic,silver,True,2024-12-13,41
6300,2017,sedan,excellent,4.0,gas,77495.0,automatic,black,False,2022-06-25,44
1800,2010,sedan,good,6.0,diesel,238570.0,automatic,white,False,2023-07-31,25
4700,2017,sedan,good,4.0,gas,85762.0,manual,red,False,2022-11-07,80
6800,2018,coupe,good,6.0,gas,104490.0,automatic,white,False,2023-03-06,9
20900,2023,sedan,excellent,4.0,gas,13230.0,automatic,silver,False,2023-01-25,89
2400,2011,SUV,fair,8.0,gas,154611.0,automatic,white,False,2023-05-08,38
5600,2016,pickup,good,6.0,gas,191376.0,automatic,silver,False,2024-06-02,35
32200,2021,SUV,like new,8.0,gas,18997.0,automatic,silver,False,2022-06-13,164
11100,2018,truck,good,6.0,gas,110338.0,automatic,black,False,2022-07-17,31
8600,2021,other,good,4.0,gas,44358.0,manual,blue,False,2023-04-21,12
4700,2016,sedan,good,4.0,gas,120899.0,automatic,silver,False,2023-07-27,46
500,2005,SUV,salvage,6.0,gas,271425.0,automatic,red,False,2022-05-10,61
600,2004,sedan,fair,4.0,gas,281888.0,automatic,brown,False,2024-03-31,59
1200,2009,sedan,fair,4.0,gas,237329.0,automatic,silver,False,2024-10-26,158
1000,2010,SUV,salvage,6.0,diesel,155628.0,automatic,black,True,2024-07-20,12
900,2004,SUV,fair,4.0,gas,210885.0,automatic,blue,False,2024-12-21,15
1100,2003,truck,fair,8.0,diesel,328999.0,manual,grey,False,2022-10-09,45
600,2011,other,salvage,4.0,gas,170026.0,automatic,white,False,2022-09-27,95
60500,2024,truck,new,8.0,hybrid,446.0,automatic,silver,True,2023-08-07,43
800,2012,sedan,salvage,4.0,electric,198101.0,automatic,blue,False,2023-02-09,87
600,2009,mini-van,salvage,6.0,gas,217683.0,automatic,grey,False,2022-02-17,2
11700,2020,SUV,fair,6.0,gas,61215.0,automatic,white,True,2023-01-03,39
7600,2019,sedan,excellent,4.0,gas,82497.0,automatic,black,False,2024-11-10,36
12800,2018,pickup,excellent,8.0,gas,78419.0,automatic,silver,False,2023-01-20,3
500,2007,sedan,salvage,4.0,gas,471458.0,automatic,silver,False,2024-06-10,27
5600,2015,van,good,6.0,gas,115217.0,automatic,silver,False,2022-01-06,24
3900,2015,sedan,good,6.0,gas,133941.0,manual,white,False,2024-06-07,17
9800,2020,hatchback,good,6.0,diesel,58034.0,automatic,white,False,2022-06-07,29
1200,2004,van,good,4.0,gas,213972.0,other,brown,False,2022-12-21,51
50100,2023,pickup,new,8.0,gas,131.0,automatic,black,False,2022-12-09,28
202,2010,sedan,fair,6.0,gas,143382.0,automatic,green,False,2024-03-23,90
7000,2018,pickup,fair,6.0,gas,107906.0,automatic,white,False,2024-03-05,67
3300,2012,wagon,good,8.0,gas,139860.0,automatic,white,False,2024-12-02,10
1500,2006,SUV,good,4.0,gas,291382.0,automatic,brown,True,2024-01-14,33
3700,2014,van,fair,6.0,gas,103487.0,automatic,grey,False,2023-09-06,5
1200,2006,SUV,fair,6.0,gas,306737.0,automatic,silver,True,2024-12-21,37
18500,2020,SUV,excellent,4.0,gas,40574.0,automatic,white,False,2022-01-18,16
22461,2014,pickup,good,8.0,diesel,117226.0,automatic,silver,False,2023-03-27,139
2500,2009,SUV,good,6.0,gas,202332.0,automatic,white,False,2024-08-16,54
500,2006,truck,salvage,6.0,gas,270093.0,automatic,black,False,2024-12-27,45
9900,2017,truck,good,6.0,diesel,111049.0,automatic,grey,False,2022-09-09,50
10300,2020,van,good,6.0,gas,45142.0,automatic,blue,False,2024-12-23,81
672,2014,sedan,fair,6.0,gas,140857.0,automatic,white,False,2022-06-02,14
2000,2012,van,fair,4.0,gas,135815.0,automatic,black,False,2022-08-02,44
1900,2014,sedan,fair,6.0,gas,175636.0,automatic,white,False,2023-04-17,54
6200,2014,SUV,good,8.0,gas,105844.0,automatic,white,False,2024-01-30,89
8400,2018,sedan,excellent,4.0,gas,87927.0,automatic,black,False,2023-04-13,4
5300,2015,SUV,fair,6.0,gas,125228.0,automatic,white,True,2024-12-30,7
500,2005,SUV,salvage,8.0,gas,236149.0,automatic,white,True,2024-10-28,18
1500,2009,van,fair,6.0,gas,167383.0,automatic,silver,True,2022-09-27,44
2000,2007,truck,good,6.0,gas,232491.0,manual,black,True,2023-07-28,37
5300,2014,SUV,good,8.0,gas,109913.0,manual,grey,False,2023-05-25,236
16800,2023,sedan,excellent,6.0,gas,10441.0,automatic,red,False,2024-08-31,6
1600,2010,coupe,fair,6.0,gas,192040.0,automatic,black,False,2022-03-20,33
4300,2013,truck,fair,4.0,diesel,128379.0,automatic,white,False,2022-06-01,39
90,2008,truck,salvage,8.0,diesel,171862.0,automatic,white,False,2024-09-05,32
4700,2018,coupe,excellent,4.0,gas,183885.0,automatic,grey,False,2023-11-12,75
5500,2017,SUV,fair,6.0,gas,109650.0,automatic,white,False,2024-01-21,13
3000,2012,coupe,good,4.0,gas,161285.0,automatic,white,False,2022-05-09,1
49800,2023,SUV,new,4.0,hybrid,284.0,automatic,white,True,2022-10-30,31
3700,2012,pickup,good,4.0,gas,152258.0,automatic,white,False,2023-03-19,6
2200,2008,truck,good,6.0,gas,289959.0,automatic,silver,False,2023-05-02,78
10700,2017,truck,good,6.0,diesel,91540.0,manual,grey,False,2023-01-03,23
14000,2018,convertible,good,4.0,gas,54274.0,automatic,silver,True,2022-08-22,38
8000,2018,coupe,excellent,6.0,gas,82446.0,automatic,blue,False,2024-11-04,17
2100,2009,SUV,fair,6.0,gas,137459.0,automatic,white,False,2022-10-25,44
4000,2013,wagon,good,8.0,gas,102821.0,automatic,black,False,2024-04-18,5
700,2006,sedan,fair,6.0,gas,154031.0,automatic,white,False,2022-03-13,25
4400,2015,sedan,good,4.0,gas,111132.0,automatic,red,False,2022-01-02,10
2500,2013,mini-van,fair,6.0,gas,,automatic,brown,False,2024-12-01,61
900,2007,sedan,good,6.0,gas,256327.0,automatic,black,False,2024-08-11,37
4500,2014,truck,fair,6.0,diesel,169262.0,manual,red,True,2023-04-10,45
11000,2020,SUV,fair,4.0,gas,55018.0,manual,white,True,2024-10-30,4
600,2011,sedan,salvage,6.0,gas,264029.0,automatic,brown,False,2024-06-25,68
4600,2015,coupe,good,6.0,gas,116847.0,automatic,black,False,2023-09-12,15
3800,2012,van,good,4.0,gas,123875.0,automatic,silver,False,2023-07-04,1
18345,2012,SUV,good,4.0,gas,168848.0,automatic,white,False,2022-03-29,56
1000,2006,truck,fair,4.0,diesel,311450.0,manual,blue,False,2022-09-17,86
11300,2017,truck,good,6.0,diesel,92631.0,automatic,silver,False,2024-09-16,35
6500,2017,truck,excellent,8.0,diesel,486506.0,automatic,black,False,2023-11-13,20
900,2005,SUV,fair,6.0,gas,234347.0,automatic,white,False,2023-05-12,42
8700,2019,truck,fair,8.0,gas,93780.0,manual,silver,True,2024-11-13,124
10800,2017,pickup,good,6.0,gas,,automatic,white,False,2022-04-24,14
6000,2016,SUV,fair,6.0,gas,89321.0,manual,silver,True,2023-06-23,34
385,2007,pickup,fair,6.0,diesel,310405.0,automatic,green,False,2022-10-13,36
8000,2017,van,excellent,4.0,gas,78140.0,automatic,blue,False,2024-05-15,7
18100,2021,sedan,like new,4.0,gas,22448.0,automatic,silver,False,2024-03-25,24
800,2004,sedan,good,6.0,gas,251259.0,manual,white,False,2023-01-19,74
18500,2023,hatchback,like new,4.0,gas,8861.0,automatic,white,False,2022-11-11,8
9300,2014,truck,good,6.0,gas,77409.0,automatic,white,True,2022-12-25,97
2400,2013,sedan,fair,4.0,gas,119868.0,automatic,grey,False,2023-07-04,28
4400,2015,wagon,good,4.0,gas,111633.0,manual,white,True,2024-02-18,139
2100,2013,sedan,fair,4.0,gas,165619.0,automatic,brown,False,2022-01-26,98
15600,2020,SUV,good,6.0,gas,75881.0,automatic,black,True,2022-12-29,48
1900,2014,SUV,salvage,6.0,hybrid,165956.0,automatic,red,False,2024-02-23,34
1900,2014,pickup,salvage,6.0,diesel,93190.0,manual,grey,False,2024-09-30,38
3900,2014,pickup,fair,4.0,gas,202873.0,automatic,silver,True,2023-01-27,6
9400,2018,SUV,good,4.0,gas,101678.0,automatic,silver,False,2022-04-14,29
8400,2017,SUV,fair,8.0,gas,74597.0,automatic,red,False,2022-09-14,42
7600,2020,pickup,good,,gas,150443.0,automatic,black,False,2022-06-27,47
130,2004,SUV,salvage,8.0,gas,256303.0,automatic,,False,2022-12-19,56
333,2013,sedan,fair,6.0,gas,170909.0,automatic,white,False,2022-08-19,49
3700,2014,coupe,good,6.0,gas,119944.0,automatic,black,False,2023-11-28,39
2200,2014,sedan,fair,4.0,gas,180850.0,automatic,silver,False,2024-06-22,37
9500,2016,SUV,excellent,6.0,gas,116215.0,automatic,blue,False,2024-05-30,7
500,2005,SUV,salvage,6.0,gas,251946.0,manual,black,False,2022-02-09,74
45600,2023,SUV,new,6.0,gas,355.0,automatic,white,False,2024-12-12,8
1900,2010,SUV,fair,6.0,gas,,automatic,orange,False,2023-03-25,82
40600,2023,SUV,new,6.0,gas,116.0,automatic,silver,False,2022-03-26,45
6100,2017,coupe,good,6.0,gas,80452.0,automatic,silver,False,2023-07-19,67
15400,2021,SUV,good,6.0,gas,50828.0,manual,grey,True,2023-06-10,81
20900,2021,mini-van,like new,6.0,diesel,15334.0,automatic,white,False,2022-03-08,36
500,2001,SUV,salvage,6.0,gas,215971.0,automatic,silver,False,2024-02-01,75
2200,2014,van,fair,6.0,gas,193230.0,manual,green,False,2024-05-22,5
2300,2011,sedan,good,4.0,gas,215651.0,automatic,white,False,2023-02-01,14
3900,2014,sedan,good,4.0,hybrid,133866.0,automatic,black,False,2024-09-18,12
900,2008,sedan,fair,6.0,gas,149484.0,manual,silver,False,2023-12-21,100
20200,2021,offroad,good,4.0,gas,37805.0,automatic,red,True,2023-01-20,83
4100,2013,truck,fair,8.0,gas,88314.0,manual,grey,False,2023-08-19,5
1900,2007,SUV,fair,8.0,electric,196297.0,automatic,grey,False,2024-03-15,22
13100,2017,pickup,excellent,,gas,75721.0,automatic,black,False,2022-06-07,50
15800,2021,sedan,excellent,4.0,electric,34050.0,manual,white,False,2022-11-16,65
2500,2011,SUV,fair,,gas,184933.0,automatic,black,True,2022-01-22,20
15600,2017,pickup,excellent,8.0,gas,74206.0,automatic,blue,False,2022-10-19,26
52300,2023,truck,new,6.0,gas,353.0,automatic,white,False,2024-07-11,2
12700,2019,pickup,good,6.0,gas,101939.0,automatic,silver,False,2024-04-28,70
2300,2012,SUV,fair,4.0,gas,192778.0,manual,black,False,2023-09-12,27
16815,2010,SUV,good,4.0,diesel,201532.0,automatic,silver,False,2022-10-07,23
1600,2012,sedan,fair,4.0,gas,171458.0,automatic,grey,False,2022-07-21,104
23700,2021,pickup,excellent,6.0,gas,37222.0,automatic,white,True,2022-04-20,6
5000,2016,hatchback,good,4.0,gas,64975.0,automatic,white,False,2024-11-17,296
800,2005,SUV,fair,6.0,gas,,automatic,red,False,2022-02-03,37
1000,2004,pickup,fair,4.0,gas,209798.0,automatic,purple,False,2022-09-29,84
7600,2019,sedan,good,4.0,gas,72765.0,automatic,brown,False,2022-10-26,5
1200,2007,van,fair,4.0,gas,143199.0,automatic,white,False,2023-04-11,54
11100,2016,SUV,good,8.0,gas,65116.0,automatic,white,False,2024-10-17,57
4700,2015,SUV,fair,8.0,gas,130317.0,automatic,brown,False,2023-08-24,13
10100,2018,pickup,fair,8.0,gas,78910.0,automatic,yellow,False,2022-03-23,34
1900,2011,van,fair,6.0,gas,135848.0,manual,green,False,2022-11-12,6
20300,2021,truck,good,6.0,gas,47808.0,automatic,black,True,2024-04-13,27
500,2007,truck,salvage,6.0,gas,254416.0,automatic,black,False,2024-06-19,47
8027,2023,SUV,new,6.0,gas,,automatic,grey,True,2024-06-21,90
44200,2023,truck,new,6.0,diesel,46.0,automatic,black,False,2022-02-06,43
700,2007,van,fair,6.0,gas,327363.0,automatic,silver,False,2023-04-01,1
9700,2016,SUV,excellent,4.0,gas,118248.0,automatic,black,True,2024-06-02,49
9000,2021,sedan,excellent,6.0,gas,74687.0,automatic,silver,False,2023-10-31,79
1500,2009,SUV,fair,6.0,gas,250502.0,automatic,brown,False,2024-08-08,73
5300,2012,truck,good,6.0,gas,112653.0,automatic,green,False,2022-09-07,42
2000,2010,SUV,fair,6.0,gas,221317.0,automatic,grey,,2024-04-07,36
500,2008,sedan,salvage,4.0,gas,183225.0,automatic,brown,False,2022-10-16,5
700,2005,sedan,fair,4.0,gas,152802.0,automatic,black,False,2024-06-14,53
3700,2014,coupe,good,4.0,gas,110840.0,automatic,white,False,2024-04-29,42
500,2004,convertible,fair,4.0,gas,1368669.0,manual,white,False,2022-06-02,35
20000,2022,coupe,like new,4.0,gas,18733.0,automatic,silver,False,2022-08-06,32
900,2008,sedan,fair,6.0,gas,245926.0,automatic,blue,False,2024-09-11,14
11900,2016,pickup,excellent,8.0,diesel,111197.0,automatic,orange,False,2023-04-27,24
17100,2021,wagon,like new,8.0,gas,19187.0,manual,blue,False,2023-04-26,71
8500,2016,pickup,good,4.0,diesel,103182.0,automatic,red,True,2024-03-06,38
800,2006,mini-van,fair,6.0,gas,303161.0,automatic,silver,False,2022-06-19,63
9300,2018,offroad,good,6.0,gas,89537.0,automatic,black,False,2022-07-15,30
15000,2021,SUV,good,6.0,gas,49808.0,automatic,white,False,2023-08-26,36
3800,2015,sedan,fair,4.0,diesel,77657.0,automatic,white,True,2024-10-24,50
8100,2016,convertible,good,6.0,gas,119573.0,automatic,white,False,2023-03-18,30
15700,2021,sedan,like new,4.0,gas,24809.0,automatic,blue,False,2024-11-12,47
1200,2005,pickup,fair,6.0,gas,280919.0,automatic,blue,True,2024-05-08,49
2600,2012,SUV,fair,6.0,gas,221226.0,automatic,green,False,2024-09-05,13
4300,2015,sedan,good,6.0,gas,148106.0,automatic,blue,False,2022-11-12,75
2100,2009,SUV,good,6.0,gas,193256.0,manual,silver,False,2022-03-10,39
2700,2012,sedan,good,4.0,gas,185500.0,automatic,black,False,2022-10-15,21
900,1997,coupe,good,4.0,diesel,427044.0,automatic,black,False,2023-11-13,17
3116,2024,coupe,excellent,4.0,gas,100.0,automatic,grey,False,2023-12-23,55
3300,2013,convertible,fair,6.0,gas,113466.0,automatic,white,False,2023-01-08,132
4500,2013,SUV,good,6.0,gas,185358.0,automatic,grey,False,2024-04-08,33
24300,2022,mini-van,like new,6.0,gas,18109.0,automatic,red,True,2024-12-15,80
2100,2009,truck,fair,6.0,gas,146840.0,automatic,white,True,2022-02-23,170
5300,2016,wagon,good,8.0,gas,122495.0,automatic,yellow,False,2023-08-28,15
25900,2021,truck,excellent,4.0,gas,28990.0,automatic,black,True,2022-03-06,37
2700,2014,coupe,fair,4.0,gas,108903.0,manual,black,False,2023-09-21,5
6300,2018,wagon,good,4.0,gas,91031.0,manual,black,False,2024-01-29,38
3300,2011,truck,fair,4.0,gas,107850.0,automatic,black,True,2024-02-23,79
17600,2022,coupe,like new,4.0,gas,19897.0,automatic,white,False,2024-09-16,115
37700,2023,SUV,new,4.0,gas,365.0,automatic,black,False,2023-04-23,47
14200,2020,SUV,fair,8.0,gas,42289.0,automatic,blue,True,2022-05-24,45
5800,2018,sedan,fair,4.0,gas,70547.0,automatic,silver,True,2022-09-01,48
2100,2008,truck,good,6.0,gas,207562.0,manual,white,False,2023-07-21,67
13300,2017,truck,good,8.0,diesel,74064.0,automatic,yellow,False,2023-08-16,3
1100,2000,wagon,good,8.0,gas,318877.0,automatic,white,False,2023-06-27,7
800,2004,sedan,good,6.0,gas,269331.0,automatic,white,False,2022-06-09,80
1100,2008,sedan,fair,4.0,gas,193869.0,automatic,grey,False,2023-08-06,13
32100,2022,SUV,like new,6.0,gas,18330.0,automatic,orange,False,2024-04-18,12
4300,2012,pickup,fair,8.0,diesel,159756.0,automatic,red,True,2024-06-07,53
9500,2019,pickup,fair,6.0,gas,58435.0,manual,white,True,2022-02-23,10
8900,2020,sedan,good,4.0,gas,60524.0,automatic,red,False,2023-03-04,8
3200,2010,convertible,good,4.0,gas,180107.0,automatic,silver,False,2022-11-03,14
5800,2014,convertible,good,6.0,gas,147008.0,automatic,blue,False,2022-08-13,160
5300,2015,pickup,fair,8.0,gas,161035.0,automatic,white,False,2024-12-18,68
4200,2010,truck,good,8.0,gas,148726.0,automatic,silver,False,2023-05-11,1
1800,2010,wagon,good,4.0,gas,219990.0,manual,black,False,2024-10-09,130
7400,2018,sedan,good,4.0,gas,46917.0,automatic,orange,False,2024-07-12,37
800,2004,van,fair,6.0,gas,363991.0,automatic,white,False,2022-08-18,28
43200,2023,convertible,new,4.0,diesel,238.0,manual,white,False,2024-05-01,72
25100,2015,sedan,good,4.0,gas,145365.0,automatic,red,True,2023-07-28,46
3100,2014,sedan,good,4.0,gas,171168.0,automatic,,False,2023-12-23,2
6500,2018,coupe,fair,4.0,electric,79494.0,automatic,red,False,2022-10-10,4
3800,2015,mini-van,fair,4.0,gas,127692.0,automatic,black,False,2024-04-09,44
1600,2007,truck,fair,4.0,hybrid,242685.0,automatic,red,True,2022-02-04,9
1300,2008,other,good,4.0,gas,152354.0,automatic,white,False,2022-05-27,94
6200,2016,sedan,excellent,6.0,gas,112408.0,automatic,white,False,2022-11-30,31
32000,2024,coupe,new,4.0,gas,68.0,automatic,black,False,2024-10-30,46
34300,2023,SUV,new,6.0,gas,183.0,manual,grey,False,2024-11-20,37
8700,2018,coupe,excellent,4.0,gas,83733.0,automatic,grey,True,2024-02-13,80
4500,2020,coupe,fair,6.0,gas,149272.0,automatic,blue,False,2024-08-31,19
1000,2010,truck,salvage,4.0,diesel,148312.0,automatic,black,True,2024-11-10,14
5900,2021,sedan,good,6.0,gas,84389.0,automatic,silver,False,2023-09-30,31
1000,2008,sedan,fair,6.0,gas,249340.0,automatic,black,,2024-06-16,13
2000,2011,coupe,fair,4.0,gas,146219.0,automatic,black,False,2022-09-17,31
3900,2013,SUV,fair,6.0,gas,131260.0,automatic,white,False,2022-02-26,2
16100,2020,truck,excellent,6.0,diesel,72349.0,automatic,grey,False,2024-02-19,89
1500,2010,SUV,fair,4.0,gas,241706.0,automatic,black,False,2023-08-25,60
600,2006,SUV,salvage,,gas,169804.0,automatic,white,True,2022-07-09,5
